"listCategory","listName","ensembl_gene_id","plotName"
"Basic","main.ribo","ENSMUSG00000089800","Rps19-ps10"
"Basic","main.ribo","ENSMUSG00000089839","Rps19-ps11"
"Basic","main.ribo","ENSMUSG00000089872","Rps6kc1"
"Basic","main.ribo","ENSMUSG00000090007","Rpl30-ps2"
"Basic","main.ribo","ENSMUSG00000090095","Rpl29-ps1"
"Basic","main.ribo","ENSMUSG00000090137","Uba52"
"Basic","main.ribo","ENSMUSG00000090516","Rps11-ps1"
"Basic","main.ribo","ENSMUSG00000090549","Rpl28-ps4"
"Basic","main.ribo","ENSMUSG00000090733","Rps27"
"Basic","main.ribo","ENSMUSG00000090753","Rpl31-ps4"
"Basic","main.ribo","ENSMUSG00000090862","Rps13"
"Basic","main.ribo","ENSMUSG00000091785","Rpl29-ps5"
"Basic","main.ribo","ENSMUSG00000091818","Rpl19-ps4"
"Basic","main.ribo","ENSMUSG00000091957","Rps2-ps10"
"Basic","main.ribo","ENSMUSG00000092485","Rpl9-ps5"
"Basic","main.ribo","ENSMUSG00000093406","Rpl48-ps1"
"Basic","main.ribo","ENSMUSG00000093674","Rpl41"
"Basic","main.ribo","ENSMUSG00000093796","Rps12-ps23"
"Basic","main.ribo","ENSMUSG00000093885","Rpl35a-ps5"
"Basic","main.ribo","ENSMUSG00000093893","n-R5s124"
"Basic","main.ribo","ENSMUSG00000093922","Rpl36-ps4"
"Basic","main.ribo","ENSMUSG00000093952","n-R5s195"
"Basic","main.ribo","ENSMUSG00000093960","n-R5s127"
"Basic","main.ribo","ENSMUSG00000093990","Rps12-ps12"
"Basic","main.ribo","ENSMUSG00000094003","n-R5s128"
"Basic","main.ribo","ENSMUSG00000094015","Rps12-ps20"
"Basic","main.ribo","ENSMUSG00000094079","Rpl23a-ps12"
"Basic","main.ribo","ENSMUSG00000094097","n-R5s111"
"Basic","main.ribo","ENSMUSG00000094122","Rpl31-ps9"
"Basic","main.ribo","ENSMUSG00000094178","n-R5s118"
"Basic","main.ribo","ENSMUSG00000094191","Rpl31-ps14"
"Basic","main.ribo","ENSMUSG00000094238","Rps12-ps11"
"Basic","main.ribo","ENSMUSG00000094256","Rpl21-ps7"
"Basic","main.ribo","ENSMUSG00000094265","n-R5s109"
"Basic","main.ribo","ENSMUSG00000094455","n-R5s129"
"Basic","main.ribo","ENSMUSG00000094537","n-R5s106"
"Basic","main.ribo","ENSMUSG00000094557","Rpl35a-ps7"
"Basic","main.ribo","ENSMUSG00000094630","n-R5s92"
"Basic","main.ribo","ENSMUSG00000094657","n-R5s142"
"Basic","main.ribo","ENSMUSG00000094664","Rpl35a-ps6"
"Basic","main.ribo","ENSMUSG00000094720","n-R5s100"
"Basic","main.ribo","ENSMUSG00000094760","n-R5s139"
"Basic","main.ribo","ENSMUSG00000094772","Rpl29-ps2"
"Basic","main.ribo","ENSMUSG00000094801","n-R5s113"
"Basic","main.ribo","ENSMUSG00000094823","n-R5s166"
"Basic","main.ribo","ENSMUSG00000094830","n-R5s194"
"Basic","main.ribo","ENSMUSG00000094956","n-R5s122"
"Basic","main.ribo","ENSMUSG00000094974","Rps19-ps2"
"Basic","main.ribo","ENSMUSG00000094989","Rpl9-ps4"
"Basic","main.ribo","ENSMUSG00000095017","Rps12-ps15"
"Basic","main.ribo","ENSMUSG00000095073","n-R5s101"
"Basic","main.ribo","ENSMUSG00000095102","n-R5s167"
"Basic","main.ribo","ENSMUSG00000095131","n-R5s110"
"Basic","main.ribo","ENSMUSG00000095137","Rps12-ps17"
"Basic","main.ribo","ENSMUSG00000095150","Rps19-ps13"
"Basic","main.ribo","ENSMUSG00000095183","n-R5s138"
"Basic","main.ribo","ENSMUSG00000095249","n-R5s103"
"Basic","main.ribo","ENSMUSG00000095256","n-R5s209"
"Basic","main.ribo","ENSMUSG00000095277","Rps12-ps22"
"Basic","main.ribo","ENSMUSG00000095410","n-R5s121"
"Basic","main.ribo","ENSMUSG00000095427","Rps2-ps6"
"Basic","main.ribo","ENSMUSG00000095449","n-R5s112"
"Basic","main.ribo","ENSMUSG00000095453","n-R5s149"
"Basic","main.ribo","ENSMUSG00000095499","Rps12-ps14"
"Basic","main.ribo","ENSMUSG00000095631","n-R5s86"
"Basic","main.ribo","ENSMUSG00000095645","n-R5s143"
"Basic","main.ribo","ENSMUSG00000095652","n-R5s123"
"Basic","main.ribo","ENSMUSG00000095749","n-R5s141"
"Basic","main.ribo","ENSMUSG00000095915","n-R5s115"
"Basic","main.ribo","ENSMUSG00000095944","n-R5s210"
"Basic","main.ribo","ENSMUSG00000095966","n-R5s105"
"Basic","main.ribo","ENSMUSG00000096015","n-R5s134"
"Basic","main.ribo","ENSMUSG00000096037","n-R5s136"
"Basic","main.ribo","ENSMUSG00000096047","n-R5s211"
"Basic","main.ribo","ENSMUSG00000096092","n-R5s125"
"Basic","main.ribo","ENSMUSG00000096132","n-R5s119"
"Basic","main.ribo","ENSMUSG00000096135","Rps12-ps18"
"Basic","main.ribo","ENSMUSG00000096170","n-R5s146"
"Basic","main.ribo","ENSMUSG00000096219","n-R5s93"
"Basic","main.ribo","ENSMUSG00000096258","Rps16-ps3"
"Basic","main.ribo","ENSMUSG00000096269","Rpl31-ps21"
"Basic","main.ribo","ENSMUSG00000096307","n-R5s104"
"Basic","main.ribo","ENSMUSG00000096335","n-R5s108"
"Basic","main.ribo","ENSMUSG00000096343","n-R5s133"
"Basic","main.ribo","ENSMUSG00000096358","n-R5s131"
"Basic","main.ribo","ENSMUSG00000096362","Rps12-ps21"
"Basic","main.ribo","ENSMUSG00000096367","n-R5s107"
"Basic","main.ribo","ENSMUSG00000096437","Rps12-ps16"
"Basic","main.ribo","ENSMUSG00000096599","n-R5s114"
"Basic","main.ribo","ENSMUSG00000096613","n-R5s102"
"Basic","main.ribo","ENSMUSG00000096681","Rps19-ps1"
"Basic","main.ribo","ENSMUSG00000096699","Rps19-ps4"
"Basic","main.ribo","ENSMUSG00000096710","n-R5s117"
"Basic","main.ribo","ENSMUSG00000096763","Rps12-ps13"
"Basic","main.ribo","ENSMUSG00000096765","n-R5s144"
"Basic","main.ribo","ENSMUSG00000096785","n-R5s130"
"Basic","main.ribo","ENSMUSG00000096831","Rps12-ps6"
"Basic","main.ribo","ENSMUSG00000096855","n-R5s120"
"Basic","main.ribo","ENSMUSG00000096920","Rps19-ps8"
"Basic","main.ribo","ENSMUSG00000096942","Rps19-ps6"
"Basic","main.ribo","ENSMUSG00000097106","Rpl31-ps23"
"Basic","main.ribo","ENSMUSG00000097255","Rpl31-ps7"
"Basic","main.ribo","ENSMUSG00000097264","Rpl31-ps24"
"Basic","main.ribo","ENSMUSG00000097304","Rpl31-ps15"
"Basic","main.ribo","ENSMUSG00000097529","Rp31-ps19"
"Basic","main.ribo","ENSMUSG00000097552","Rps19-ps12"
"Basic","main.ribo","ENSMUSG00000097679","Rps19-ps5"
"Basic","main.ribo","ENSMUSG00000097719","Rpl31-ps18"
"Basic","main.ribo","ENSMUSG00000097803","Rpl31-ps16"
"Basic","main.ribo","ENSMUSG00000097897","Rpl31-ps25"
"Basic","main.ribo","ENSMUSG00000098181","Rps12l2"
"Basic","main.ribo","ENSMUSG00000098274","Rpl24"
"Basic","main.ribo","ENSMUSG00000098713","Rps2-ps5"
"Basic","main.ribo","ENSMUSG00000098915","Rpl15-ps2"
"Basic","main.ribo","ENSMUSG00000099764","Rps10-ps2"
"Basic","main.ribo","ENSMUSG00000100259","Rplp2-ps1"
"Basic","main.ribo","ENSMUSG00000100513","Rpl23a-ps11"
"Basic","main.ribo","ENSMUSG00000100734","Rpl23a-ps8"
"Basic","main.ribo","ENSMUSG00000101137","Rpl23a-ps7"
"Basic","main.ribo","ENSMUSG00000101327","Rpl23a-ps10"
"Basic","main.ribo","ENSMUSG00000101328","Rpl30-ps6"
"Basic","main.ribo","ENSMUSG00000101501","Rps27a-ps1"
"Basic","main.ribo","ENSMUSG00000101502","Rpl7a-ps10"
"Basic","main.ribo","ENSMUSG00000102041","Rpl23a-ps9"
"Basic","main.ribo","ENSMUSG00000102117","Rpsa-ps1"
"Basic","mito.ribo","ENSMUSG00000001445","Mrpl10"
"Basic","mito.ribo","ENSMUSG00000002767","Mrpl2"
"Basic","mito.ribo","ENSMUSG00000003299","Mrpl4"
"Basic","mito.ribo","ENSMUSG00000007338","Mrpl49"
"Basic","mito.ribo","ENSMUSG00000010406","Mrpl52"
"Basic","mito.ribo","ENSMUSG00000014551","Mrps25"
"Basic","mito.ribo","ENSMUSG00000015672","Mrpl32"
"Basic","mito.ribo","ENSMUSG00000016833","Mrps18c"
"Basic","mito.ribo","ENSMUSG00000018405","Mrm1"
"Basic","mito.ribo","ENSMUSG00000018882","Mrpl45"
"Basic","mito.ribo","ENSMUSG00000019710","Mrpl24"
"Basic","mito.ribo","ENSMUSG00000020477","Mrps24"
"Basic","mito.ribo","ENSMUSG00000020514","Mrpl22"
"Basic","mito.ribo","ENSMUSG00000020775","Mrpl38"
"Basic","mito.ribo","ENSMUSG00000021607","Mrpl36"
"Basic","mito.ribo","ENSMUSG00000021731","Mrps30"
"Basic","mito.ribo","ENSMUSG00000021967","Mrpl57"
"Basic","mito.ribo","ENSMUSG00000022370","Mrpl13"
"Basic","mito.ribo","ENSMUSG00000022706","Mrpl40"
"Basic","mito.ribo","ENSMUSG00000022889","Mrpl39"
"Basic","mito.ribo","ENSMUSG00000023723","Mrps23"
"Basic","mito.ribo","ENSMUSG00000023939","Mrpl14"
"Basic","mito.ribo","ENSMUSG00000023967","Mrps18a"
"Basic","mito.ribo","ENSMUSG00000024181","Mrpl28"
"Basic","mito.ribo","ENSMUSG00000024414","Mrpl27"
"Basic","mito.ribo","ENSMUSG00000024436","Mrps18b"
"Basic","mito.ribo","ENSMUSG00000024683","Mrpl16"
"Basic","mito.ribo","ENSMUSG00000024829","Mrpl21"
"Basic","mito.ribo","ENSMUSG00000024902","Mrpl11"
"Basic","mito.ribo","ENSMUSG00000025208","Mrpl43"
"Basic","mito.ribo","ENSMUSG00000026087","Mrpl30"
"Basic","mito.ribo","ENSMUSG00000026248","Mrpl44"
"Basic","mito.ribo","ENSMUSG00000026887","Mrrf"
"Basic","mito.ribo","ENSMUSG00000027374","Mrps5"
"Basic","mito.ribo","ENSMUSG00000028140","Mrpl9"
"Basic","mito.ribo","ENSMUSG00000028622","Mrpl37"
"Basic","mito.ribo","ENSMUSG00000028861","Mrps15"
"Basic","mito.ribo","ENSMUSG00000029066","Mrpl20"
"Basic","mito.ribo","ENSMUSG00000029142","Mrpl33"
"Basic","mito.ribo","ENSMUSG00000029486","Mrpl1"
"Basic","mito.ribo","ENSMUSG00000029815","Malsu1"
"Basic","mito.ribo","ENSMUSG00000029918","Mrps33"
"Basic","mito.ribo","ENSMUSG00000030037","Mrpl53"
"Basic","mito.ribo","ENSMUSG00000030045","Mrpl19"
"Basic","mito.ribo","ENSMUSG00000030335","Mrpl51"
"Basic","mito.ribo","ENSMUSG00000030611","Mrps11"
"Basic","mito.ribo","ENSMUSG00000030612","Mrpl46"
"Basic","mito.ribo","ENSMUSG00000030706","Mrpl48"
"Basic","mito.ribo","ENSMUSG00000030879","Mrpl17"
"Basic","mito.ribo","ENSMUSG00000031533","Mrps31"
"Basic","mito.ribo","ENSMUSG00000032459","Mrps22"
"Basic","mito.ribo","ENSMUSG00000032563","Mrpl3"
"Basic","mito.ribo","ENSMUSG00000033845","Mrpl15"
"Basic","mito.ribo","ENSMUSG00000034211","Mrps17"
"Basic","mito.ribo","ENSMUSG00000034729","Mrps10"
"Basic","mito.ribo","ENSMUSG00000034880","Mrpl34"
"Basic","mito.ribo","ENSMUSG00000034932","Mrpl54"
"Basic","mito.ribo","ENSMUSG00000035772","Mrps2"
"Basic","mito.ribo","ENSMUSG00000036850","Mrpl41"
"Basic","mito.ribo","ENSMUSG00000036860","Mrpl55"
"Basic","mito.ribo","ENSMUSG00000037531","Mrpl47"
"Basic","mito.ribo","ENSMUSG00000037740","Mrps26"
"Basic","mito.ribo","ENSMUSG00000037772","Mrpl23"
"Basic","mito.ribo","ENSMUSG00000038880","Mrps34"
"Basic","mito.ribo","ENSMUSG00000039069","Mtg2"
"Basic","mito.ribo","ENSMUSG00000039640","Mrpl12"
"Basic","mito.ribo","ENSMUSG00000039680","Mrps6"
"Basic","mito.ribo","ENSMUSG00000040112","Mrps35"
"Basic","mito.ribo","ENSMUSG00000040269","Mrps28"
"Basic","mito.ribo","ENSMUSG00000041632","Mrps27"
"Basic","mito.ribo","ENSMUSG00000044018","Mrpl50"
"Basic","mito.ribo","ENSMUSG00000045948","Mrps12"
"Basic","mito.ribo","ENSMUSG00000049960","Mrps16"
"Basic","mito.ribo","ENSMUSG00000052962","Mrpl35"
"Basic","mito.ribo","ENSMUSG00000054312","Mrps21"
"Basic","mito.ribo","ENSMUSG00000057388","Mrpl18"
"Basic","mito.ribo","ENSMUSG00000058267","Mrps14"
"Basic","mito.ribo","ENSMUSG00000060679","Mrps9"
"Basic","mito.ribo","ENSMUSG00000061474","Mrps36"
"Basic","mito.ribo","ENSMUSG00000062981","Mrpl42"
"Basic","mito.ribo","ENSMUSG00000064337","mt-Rnr1"
"Basic","mito.ribo","ENSMUSG00000064339","mt-Rnr2"
"Basic","mito.ribo","ENSMUSG00000078480","Mrpl48-ps"
"Basic","mito.ribo","ENSMUSG00000081911","Mrps36-ps2"
"Basic","ILs","ENSMUSG00000000791","Il12rb1"
"Basic","ILs","ENSMUSG00000000869","Il4"
"Basic","ILs","ENSMUSG00000001016","Ilf2"
"Basic","ILs","ENSMUSG00000001741","Il16"
"Basic","ILs","ENSMUSG00000002897","Il17ra"
"Basic","ILs","ENSMUSG00000003882","Il7r"
"Basic","ILs","ENSMUSG00000004296","Il12b"
"Basic","ILs","ENSMUSG00000004371","Il11"
"Basic","ILs","ENSMUSG00000005364","Il5ra"
"Basic","ILs","ENSMUSG00000005465","Il27ra"
"Basic","ILs","ENSMUSG00000015966","Il17rb"
"Basic","ILs","ENSMUSG00000016524","Il19"
"Basic","ILs","ENSMUSG00000016529","Il10"
"Basic","ILs","ENSMUSG00000017057","Il13ra1"
"Basic","ILs","ENSMUSG00000018341","Il12rb2"
"Basic","ILs","ENSMUSG00000018914","Il3"
"Basic","ILs","ENSMUSG00000020007","Il20ra"
"Basic","ILs","ENSMUSG00000020227","Irak3"
"Basic","ILs","ENSMUSG00000020279","Il9r"
"Basic","ILs","ENSMUSG00000020383","Il13"
"Basic","ILs","ENSMUSG00000021538","Il9"
"Basic","ILs","ENSMUSG00000021756","Il6st"
"Basic","ILs","ENSMUSG00000022514","Il1rap"
"Basic","ILs","ENSMUSG00000022969","Il10rb"
"Basic","ILs","ENSMUSG00000023206","Il15ra"
"Basic","ILs","ENSMUSG00000024578","Il17b"
"Basic","ILs","ENSMUSG00000024810","Il33"
"Basic","ILs","ENSMUSG00000025383","Il23a"
"Basic","ILs","ENSMUSG00000025494","Sigirr"
"Basic","ILs","ENSMUSG00000025746","Il6"
"Basic","ILs","ENSMUSG00000025929","Il17a"
"Basic","ILs","ENSMUSG00000026068","Il18rap"
"Basic","ILs","ENSMUSG00000026069","Il1rl1"
"Basic","ILs","ENSMUSG00000026070","Il18r1"
"Basic","ILs","ENSMUSG00000026072","Il1r1"
"Basic","ILs","ENSMUSG00000026073","Il1r2"
"Basic","ILs","ENSMUSG00000026416","Il20"
"Basic","ILs","ENSMUSG00000026420","Il24"
"Basic","ILs","ENSMUSG00000026770","Il2ra"
"Basic","ILs","ENSMUSG00000026981","Il1rn"
"Basic","ILs","ENSMUSG00000026983","Il1f5"
"Basic","ILs","ENSMUSG00000026984","Il1f6"
"Basic","ILs","ENSMUSG00000026985","Il1f8"
"Basic","ILs","ENSMUSG00000027398","Il1b"
"Basic","ILs","ENSMUSG00000027399","Il1a"
"Basic","ILs","ENSMUSG00000027718","Il21"
"Basic","ILs","ENSMUSG00000027720","Il2"
"Basic","ILs","ENSMUSG00000027776","Il12a"
"Basic","ILs","ENSMUSG00000027947","Il6ra"
"Basic","ILs","ENSMUSG00000029437","Il31"
"Basic","ILs","ENSMUSG00000030281","Il17rc"
"Basic","ILs","ENSMUSG00000030745","Il21r"
"Basic","ILs","ENSMUSG00000030748","Il4ra"
"Basic","ILs","ENSMUSG00000031289","Il13ra2"
"Basic","ILs","ENSMUSG00000031304","Il2rg"
"Basic","ILs","ENSMUSG00000031392","Irak1"
"Basic","ILs","ENSMUSG00000031712","Il15"
"Basic","ILs","ENSMUSG00000031750","Il34"
"Basic","ILs","ENSMUSG00000032041","Tirap"
"Basic","ILs","ENSMUSG00000032089","Il10ra"
"Basic","ILs","ENSMUSG00000032178","Ilf3"
"Basic","ILs","ENSMUSG00000032251","Irak1bp1"
"Basic","ILs","ENSMUSG00000036117","Il5"
"Basic","ILs","ENSMUSG00000037157","Il22ra1"
"Basic","ILs","ENSMUSG00000039217","Il18"
"Basic","ILs","ENSMUSG00000039760","Il22ra2"
"Basic","ILs","ENSMUSG00000040329","Il7"
"Basic","ILs","ENSMUSG00000040717","Il17rd"
"Basic","ILs","ENSMUSG00000040770","Il25"
"Basic","ILs","ENSMUSG00000041872","Il17f"
"Basic","ILs","ENSMUSG00000043088","Il17re"
"Basic","ILs","ENSMUSG00000044103","Il1f9"
"Basic","ILs","ENSMUSG00000044244","Il20rb"
"Basic","ILs","ENSMUSG00000044701","Il27"
"Basic","ILs","ENSMUSG00000046108","Il17c"
"Basic","ILs","ENSMUSG00000046845","Il1f10"
"Basic","ILs","ENSMUSG00000049093","Il23r"
"Basic","ILs","ENSMUSG00000050222","Il17d"
"Basic","ILs","ENSMUSG00000050377","Il31ra"
"Basic","ILs","ENSMUSG00000052372","Il1rapl1"
"Basic","ILs","ENSMUSG00000056749","Nfil3"
"Basic","ILs","ENSMUSG00000059203","Il1rapl2"
"Basic","ILs","ENSMUSG00000059883","Irak4"
"Basic","ILs","ENSMUSG00000060477","Irak2"
"Basic","ILs","ENSMUSG00000068227","Il2rb"
"Basic","ILs","ENSMUSG00000068758","Il3ra"
"Basic","ILs","ENSMUSG00000070427","Il18bp"
"Basic","ILs","ENSMUSG00000070942","Il1rl2"
"Basic","ILs","ENSMUSG00000073889","Il11ra1"
"Basic","ILs","ENSMUSG00000074141","Il4i1"
"Basic","ILs","ENSMUSG00000074695","Il22"
"Basic","ILs","ENSMUSG00000074805","Il1bos"
"Basic","ILs","ENSMUSG00000078735","Il11ra2"
"Basic","ILs","ENSMUSG00000090461","Iltifb"
"Basic","ITGs","ENSMUSG00000000157","Itgb2l"
"Basic","ITGs","ENSMUSG00000000290","Itgb2"
"Basic","ITGs","ENSMUSG00000000555","Itga5"
"Basic","ITGs","ENSMUSG00000001281","Itgb7"
"Basic","ITGs","ENSMUSG00000001507","Itga3"
"Basic","ITGs","ENSMUSG00000001518","Itfg2"
"Basic","ITGs","ENSMUSG00000005947","Itgae"
"Basic","ITGs","ENSMUSG00000015533","Itga2"
"Basic","ITGs","ENSMUSG00000020689","Itgb3"
"Basic","ITGs","ENSMUSG00000020758","Itgb4"
"Basic","ITGs","ENSMUSG00000022817","Itgb5"
"Basic","ITGs","ENSMUSG00000024187","Itfg3"
"Basic","ITGs","ENSMUSG00000025321","Itgb8"
"Basic","ITGs","ENSMUSG00000025348","Itga7"
"Basic","ITGs","ENSMUSG00000025809","Itgb1"
"Basic","ITGs","ENSMUSG00000026309","Ilkap"
"Basic","ITGs","ENSMUSG00000026768","Itga8"
"Basic","ITGs","ENSMUSG00000026971","Itgb6"
"Basic","ITGs","ENSMUSG00000027009","Itga4"
"Basic","ITGs","ENSMUSG00000027087","Itgav"
"Basic","ITGs","ENSMUSG00000027111","Itga6"
"Basic","ITGs","ENSMUSG00000028549","Itgb3bp"
"Basic","ITGs","ENSMUSG00000029306","Ibsp"
"Basic","ITGs","ENSMUSG00000030538","Cib1"
"Basic","ITGs","ENSMUSG00000030786","Itgam"
"Basic","ITGs","ENSMUSG00000030789","Itgax"
"Basic","ITGs","ENSMUSG00000030830","Itgal"
"Basic","ITGs","ENSMUSG00000030890","Ilk"
"Basic","ITGs","ENSMUSG00000031312","Itgb1bp2"
"Basic","ITGs","ENSMUSG00000031703","Itfg1"
"Basic","ITGs","ENSMUSG00000032243","Itga11"
"Basic","ITGs","ENSMUSG00000032925","Itgbl1"
"Basic","ITGs","ENSMUSG00000034664","Itga2b"
"Basic","ITGs","ENSMUSG00000037493","Cib2"
"Basic","ITGs","ENSMUSG00000039115","Itga9"
"Basic","ITGs","ENSMUSG00000042284","Itga1"
"Basic","ITGs","ENSMUSG00000053194","Cib4"
"Basic","ITGs","ENSMUSG00000055447","Cd47"
"Basic","ITGs","ENSMUSG00000062352","Itgb1bp1"
"Basic","ITGs","ENSMUSG00000070369","Itgad"
"Basic","ITGs","ENSMUSG00000074240","Cib3"
"Basic","ITGs","ENSMUSG00000090210","Itga10"
"Basic","CKines","ENSMUSG00000000982","Ccl3"
"Basic","CKines","ENSMUSG00000004814","Ccl24"
"Basic","CKines","ENSMUSG00000007888","Crlf1"
"Basic","CKines","ENSMUSG00000009185","Ccl8"
"Basic","CKines","ENSMUSG00000017561","Crlf3"
"Basic","CKines","ENSMUSG00000018920","Cxcl16"
"Basic","CKines","ENSMUSG00000018927","Ccl6"
"Basic","CKines","ENSMUSG00000018930","Ccl4"
"Basic","CKines","ENSMUSG00000019122","Ccl9"
"Basic","CKines","ENSMUSG00000020027","Socs2"
"Basic","CKines","ENSMUSG00000020676","Ccl11"
"Basic","CKines","ENSMUSG00000020702","Ccl1"
"Basic","CKines","ENSMUSG00000021508","Cxcl14"
"Basic","CKines","ENSMUSG00000023078","Cxcl13"
"Basic","CKines","ENSMUSG00000023235","Ccl25"
"Basic","CKines","ENSMUSG00000024474","Ik"
"Basic","CKines","ENSMUSG00000025804","Ccr1"
"Basic","CKines","ENSMUSG00000026166","Ccl20"
"Basic","CKines","ENSMUSG00000026180","Cxcr2"
"Basic","CKines","ENSMUSG00000026573","Xcl1"
"Basic","CKines","ENSMUSG00000029371","Cxcl5"
"Basic","CKines","ENSMUSG00000029375","Cxcl15"
"Basic","CKines","ENSMUSG00000029379","Cxcl3"
"Basic","CKines","ENSMUSG00000029380","Cxcl1"
"Basic","CKines","ENSMUSG00000029417","Cxcl9"
"Basic","CKines","ENSMUSG00000029530","Ccr9"
"Basic","CKines","ENSMUSG00000031778","Cx3cl1"
"Basic","CKines","ENSMUSG00000031779","Ccl22"
"Basic","CKines","ENSMUSG00000031780","Ccl17"
"Basic","CKines","ENSMUSG00000031781","Ciapin1"
"Basic","CKines","ENSMUSG00000032578","Cish"
"Basic","CKines","ENSMUSG00000033467","Crlf2"
"Basic","CKines","ENSMUSG00000034855","Cxcl10"
"Basic","CKines","ENSMUSG00000035042","Ccl5"
"Basic","CKines","ENSMUSG00000035352","Ccl12"
"Basic","CKines","ENSMUSG00000035373","Ccl7"
"Basic","CKines","ENSMUSG00000035385","Ccl2"
"Basic","CKines","ENSMUSG00000035448","Ccr3"
"Basic","CKines","ENSMUSG00000037104","Socs5"
"Basic","CKines","ENSMUSG00000037872","Ackr1"
"Basic","CKines","ENSMUSG00000037944","Ccr7"
"Basic","CKines","ENSMUSG00000038037","Socs1"
"Basic","CKines","ENSMUSG00000038485","Socs7"
"Basic","CKines","ENSMUSG00000039315","Clnk"
"Basic","CKines","ENSMUSG00000040663","Clcf1"
"Basic","CKines","ENSMUSG00000040899","Ccr6"
"Basic","CKines","ENSMUSG00000042190","Cmklr1"
"Basic","CKines","ENSMUSG00000042262","Ccr8"
"Basic","CKines","ENSMUSG00000043953","Ccrl2"
"Basic","CKines","ENSMUSG00000044052","Ccr10"
"Basic","CKines","ENSMUSG00000044337","Ackr3"
"Basic","CKines","ENSMUSG00000044534","Ackr2"
"Basic","CKines","ENSMUSG00000045382","Cxcr4"
"Basic","CKines","ENSMUSG00000047880","Cxcr5"
"Basic","CKines","ENSMUSG00000047898","Ccr4"
"Basic","CKines","ENSMUSG00000048379","Socs4"
"Basic","CKines","ENSMUSG00000048480","Cxcr1"
"Basic","CKines","ENSMUSG00000048521","Cxcr6"
"Basic","CKines","ENSMUSG00000049103","Ccr2"
"Basic","CKines","ENSMUSG00000050232","Cxcr3"
"Basic","CKines","ENSMUSG00000052336","Cx3cr1"
"Basic","CKines","ENSMUSG00000053113","Socs3"
"Basic","CKines","ENSMUSG00000054400","Cklf"
"Basic","CKines","ENSMUSG00000056153","Socs6"
"Basic","CKines","ENSMUSG00000058427","Cxcl2"
"Basic","CKines","ENSMUSG00000060183","Cxcl11"
"Basic","CKines","ENSMUSG00000060188","Cxcl17"
"Basic","CKines","ENSMUSG00000060509","Xcr1"
"Basic","CKines","ENSMUSG00000061353","Cxcl12"
"Basic","CKines","ENSMUSG00000062329","Cytl1"
"Basic","CKines","ENSMUSG00000064039","Ccr1l1"
"Basic","CKines","ENSMUSG00000070464","Ccl26"
"Basic","CKines","ENSMUSG00000071005","Ccl19"
"Basic","CKines","ENSMUSG00000073888","Ccl27a"
"Basic","CKines","ENSMUSG00000074715","Ccl28"
"Basic","CKines","ENSMUSG00000079227","Ccr5"
"Basic","CKines","ENSMUSG00000079355","Ackr4"
"Basic","CKines","ENSMUSG00000079528","Clnkos"
"Basic","CKines","ENSMUSG00000082902","Ccl19-ps1"
"Basic","CKines","ENSMUSG00000094162","Ccl19-ps3"
"Basic","CKines","ENSMUSG00000094686","Ccl21a"
"Basic","CKines","ENSMUSG00000095675","Ccl21b"
"Basic","CKines","ENSMUSG00000096826","Ccl27b"
"David_CDs","CDs","ENSMUSG00000000031","CD59"
"David_CDs","CDs","ENSMUSG00000000120","CD271"
"David_CDs","CDs","ENSMUSG00000000290","CD18"
"David_CDs","CDs","ENSMUSG00000000303","CD324"
"David_CDs","CDs","ENSMUSG00000000318","CD301a"
"David_CDs","CDs","ENSMUSG00000000555","CD49e"
"David_CDs","CDs","ENSMUSG00000000682","CD52"
"David_CDs","CDs","ENSMUSG00000000732","CD275"
"David_CDs","CDs","ENSMUSG00000000791","CD212"
"David_CDs","CDs","ENSMUSG00000000817","CD178"
"David_CDs","CDs","ENSMUSG00000001014","CD242"
"David_CDs","CDs","ENSMUSG00000001029","CD102"
"David_CDs","CDs","ENSMUSG00000001507","CD49c"
"David_CDs","CDs","ENSMUSG00000002033","CD3g"
"David_CDs","CDs","ENSMUSG00000002308","CD320"
"David_CDs","CDs","ENSMUSG00000002885","CD97"
"David_CDs","CDs","ENSMUSG00000002897","CD217"
"David_CDs","CDs","ENSMUSG00000002944","CD36"
"David_CDs","CDs","ENSMUSG00000002980","CD239"
"David_CDs","CDs","ENSMUSG00000003379","CD79a"
"David_CDs","CDs","ENSMUSG00000003534","CD167a"
"David_CDs","CDs","ENSMUSG00000003882","CD127"
"David_CDs","CDs","ENSMUSG00000004609","CD33"
"David_CDs","CDs","ENSMUSG00000004707","CD229"
"David_CDs","CDs","ENSMUSG00000004709","CD244"
"David_CDs","CDs","ENSMUSG00000005087","CD44"
"David_CDs","CDs","ENSMUSG00000005320","CD334"
"David_CDs","CDs","ENSMUSG00000005364","CD125"
"David_CDs","CDs","ENSMUSG00000005533","CD221"
"David_CDs","CDs","ENSMUSG00000005534","CD220"
"David_CDs","CDs","ENSMUSG00000005540","CD23"
"David_CDs","CDs","ENSMUSG00000005672","CD117"
"David_CDs","CDs","ENSMUSG00000005763","CD247"
"David_CDs","CDs","ENSMUSG00000005824","CD258"
"David_CDs","CDs","ENSMUSG00000005947","CD103"
"David_CDs","CDs","ENSMUSG00000006345","CD224"
"David_CDs","CDs","ENSMUSG00000006386","CD202"
"David_CDs","CDs","ENSMUSG00000006389","CD110"
"David_CDs","CDs","ENSMUSG00000006574","CD233"
